"No.","Date","Genre","Bibl","Hit"
"13","1999-04-23","Gesprochene Sprache","Das Literarische Quartett vom 23. April 1999","__speaker__135 Aber dann habe ich mir gedacht , vielleicht ist es doch kein Fehler , mal auf ein solches Buch hier hinzuweisen , das hervorragend , aber nicht populär ist - mit gutem Grund nicht populär ist - und diesem Buch zu einem bescheidenen Erfolg in Deutschland zu verhelfen ."
"14","1999-03-05","Gesprochene Sprache","Das Literarische Quartett vom 5. März 1999","__speaker__135 Ich würde fast sagen , anders als im Bernhard , der hervorragend ist , gibt es in diesem Roman keine leere Seite ."
"15","1998-12-11","Gesprochene Sprache","Das Literarische Quartett vom 11. Dezember 1998","__speaker__136 __speaker__136 Aber bitte nicht bei Don DeLillo , denn Frank Heibert hat hervorragend übersetzt ."
"16","1998-10-26","Gesprochene Sprache","1. Sitzung des 14. Bundestages","__speaker__7 Man kann aber auch der Auffassung sein , daß die CSU mit ihrer großen Zahl von Abgeordneten und mit der Kollegin Geiger , die ihre Aufgabe als Vizepräsidentin in der letzten Legislaturperiode hervorragend ausgeübt hat , weiter im Präsidium des Deutschen Bundestags vertreten sein soll ."
"17","1998-08-14","Gesprochene Sprache","Das Literarische Quartett vom 14. August 1998","__speaker__162 __speaker__162 Nein , aber auch dort wäre es so gewesen , dass er diese Betriebsbesichtigung , die ich hervorragend gemacht finde , macht in Begleitung einer Abgesandten der terroristischen Tochter ."
"18","1998-06-05","Gesprochene Sprache","Das Literarische Quartett vom 5. Juni 1998","__speaker__135 Das ist ganz hervorragend und wichtig ."
"19","1998-06-05","Gesprochene Sprache","Das Literarische Quartett vom 5. Juni 1998","__speaker__135 . . Jedoch , wäre das wirklich hervorragend erzählt , würde ich sofort daran interessiert sein ."
"20","1997-12-11","Gesprochene Sprache","Das Literarische Quartett vom 11. Dezember 1997","__speaker__137 Ich möchte noch einen Satz sagen : Der Apparat zu diesen drei Romanen ist hervorragend , den Urban da gebaut hat ."
"21","1997-08-14","Gesprochene Sprache","Das Literarische Quartett vom 14. August 1997","__speaker__136 Und die Kinder finde ich hervorragend geschildert ."
"22","1996-08-16","Gesprochene Sprache","Das Literarische Quartett vom 16. August 1996","__speaker__135 __speaker__135 die sind recht gut , ach , hervorragend !"
"23","1996-04-26","Gesprochene Sprache","Das Literarische Quartett vom 26. April 1996","__speaker__137 Nur , der Schwejk ist im Bewusstsein durch schreckliche Verfilmungen und durch schreckliche Banalisierungen - ich möchte keine Namen nennen - so weggerückt , dass es gut tut , im Original wieder oder in der deutschen Übersetzung - die übrigens hervorragend ist , soweit ich das beurteilen kann , weil sie diesen Böhmer Ton hat , den Brecht nachher übernommen hat ."
"24","1996-02-22","Gesprochene Sprache","Das Literarische Quartett vom 22. Februar 1996","__speaker__135 Das ist in dem Buch sehr dezent und sehr klar gemacht , hervorragend gemacht ."
"25","1996-02-22","Gesprochene Sprache","Das Literarische Quartett vom 22. Februar 1996","__speaker__135 __speaker__135 Also , mit anderen Worten , diese psychischen Begleitumstände werden von der Monika Maron in dem Roman hervorragend gezeigt , sehr eindrucksvoll und sehr suggestiv ."
"26","1996-02-22","Gesprochene Sprache","Das Literarische Quartett vom 22. Februar 1996","__speaker__135 Und das ist das , was in dem Roman so hervorragend ist , was Frau Löffler , glaube ich , zu übersehen die Güte hatte ."
"27","1996-02-22","Gesprochene Sprache","Das Literarische Quartett vom 22. Februar 1996","__speaker__135 Das ist hervorragend ."
"28","1995-10-19","Gesprochene Sprache","Das Literarische Quartett vom 19. Oktober 1995","__speaker__135 Man spürt , da hat einer sieben Jahre scharf daran gearbeitet - fleißig , hervorragend , ich verneige mich tief und gehe weiter , denn Anmut , nicht die Spur von Anmut in dem Buch. Auf dem Umschlag des Buches ist ein Foto , das zeigt den Autor , wie er lächelt ."
"29","1995-07-24","Gesprochene Sprache","o.A., ""Knödel, bis man dran erstickt"", in: Der Spiegel 24.07.1995, S. 152-154","__speaker__509 __speaker__509 Ich glaube nicht , daß man eine Violinsonate nur hervorragend spielen kann , wenn man einen Virtuosen als Dirigenten hat ."
"30","1995-07-06","Gesprochene Sprache","Das Literarische Quartett vom 6. Juli 1995","__speaker__137 __speaker__137 Das ist doch sehr gut , hervorragend ."
"31","1995-07-06","Gesprochene Sprache","Das Literarische Quartett vom 6. Juli 1995","__speaker__136 __speaker__136 Es hat einige Passagen , die ganz hervorragend sind ."
"32","1994-09-22","Gesprochene Sprache","Das Literarische Quartett vom 22. September 1994","__speaker__135 . . Schon den ersten Roman , Erst blau , dann grau , dann weiß , über den wir hier mal vor einem Jahr etwa gesprochen haben , fand ich sehr beachtlich , und der Roman ist meiner Ansicht nach ganz hervorragend ."
"33","1994-05-26","Gesprochene Sprache","Das Literarische Quartett vom 26. Mai 1994","__speaker__149 Es ist hinzuzufügen , es ist hervorragend übersetzt ."
"34","1994-03-31","Gesprochene Sprache","Das Literarische Quartett vom 31. März 1994","__speaker__137 Die Dialoge sind hervorragend ."
"35","1993-10-05","Gesprochene Sprache","Interview IS048A, Projekt ""Emigrantendeutsch in Israel"" von Anne Betten, Germanistik Univ. Salzburg, Kfar Ruppin, 1993","__speaker__680 Also die soziale Sicherung ist ist auf einem sehr hohen Standard , aber eben nicht nur das , sondern ich glaub , auch das kulturelle Leben und die Erziehung und die Sorge um jeden sozialen Fall , für Alte und Kranke wird hervorragend gesorgt ."
"36","1993-08-15","Gesprochene Sprache","Das Literarische Quartett vom 15. August 1993","__speaker__135 Ich bin völlig einverstanden mit Frau Löffler , es gibt eine ganze Anzahl hervorragend geschriebener Episoden , sehr perfekt geschriebener Episoden , er ist schon ein guter Erzähler , der seine Grenzen nicht kennt und eben zu viel macht und manches nicht sehr gut macht ."
"37","1993-08-15","Gesprochene Sprache","Das Literarische Quartett vom 15. August 1993","__speaker__137 Es gibt eine wirkliche Geschichte über diese Schwindelunternehmen , die ganz hervorragend ist , wo man also das Zeug des Konkurrenten nur auspackt und in neue Verpackungen tut , um es dann zu verkaufen ."
"38","1993-08-15","Gesprochene Sprache","Das Literarische Quartett vom 15. August 1993","__speaker__135 Dass er wieder dann immer weiter die Sache führt und dann noch erzählt , wo er nicht viel zu sagen hat , und dann keinen anderen Ausweg findet , als den Helden wahnsinnig zu machen , der Absturz in den Wahnsinn - __speaker__137 . . Also , ich möchte vor allen Dingen zweierlei dazu sagen : Es gibt sicherlich Passagen in dem Buch , die hervorragend formuliert sind , für mich die überzeugendste : die Ankunft in Griechenland , in dieser verkommenen Landschaft , die mit Arkadien nicht die geringste Ähnlichkeit hat , mit diesen Bruchbudenstädten ."
"39","1993-05-13","Gesprochene Sprache","Das Literarische Quartett vom 13. Mai 1993","__speaker__137 Ich glaube , man sollte erwähnen , dass beide Bücher , beide angelsächsischen Bücher , die wir bisher erwähnt haben , glänzend und hervorragend übersetzt sind ."
"40","1993-03-18","Gesprochene Sprache","Das Literarische Quartett vom 18. März 1993","__speaker__137 Diese Kleinigkeiten sind hervorragend , es ist ein bisschen ein Kafka ohne die spirituellen Dimensionen eines Kafka ."
"41","1992-11-02","Gesprochene Sprache","M. Ertel, Müller v. Blumencron, ""Die müßte man rausschmeißen"", in: Der Spiegel 02.11.1992, S. 105, 107 u. 110","__speaker__593 __speaker__593 Hochschullehrer sind sicherlich nicht alle faul und zum Teil auch hervorragend in der Lehre ."
"42","1992-10-08","Gesprochene Sprache","Das Literarische Quartett vom 8. Oktober 1992","__speaker__135 Hier steht ein Dummkopf , ein bornierter , kleiner Mann im Mittelpunkt , und der Roman ist hervorragend ."
"43","1992-10-08","Gesprochene Sprache","Das Literarische Quartett vom 8. Oktober 1992","__speaker__135 Sie sind deshalb hervorragend , weil Updike fabelhaft mit Details umgehen kann , mit charakterisierenden Details ."
"44","1992-08-13","Gesprochene Sprache","Das Literarische Quartett vom 13. August 1992","__speaker__135 Ich finde das teilweise nicht sehr gut und teilweise hervorragend , ist ja ganz lang , dieses Vorwort ."
"45","1992-05-28","Gesprochene Sprache","Das Literarische Quartett vom 28. Mai 1992","__speaker__137 __speaker__137 und ihre Bücher werden hervorragend ."
"46","1992-03-05","Gesprochene Sprache","Das Literarische Quartett vom 5. März 1992","__speaker__151 __speaker__151 Er stellt es hervorragend dar ."
"47","1992-03-05","Gesprochene Sprache","Das Literarische Quartett vom 5. März 1992","__speaker__135 Wenn er es hervorragend darstellt - ja , ja es gibt Leute , die in die Hosen machen ."
"48","1991-12-09","Gesprochene Sprache","Das Literarische Quartett vom 9. Dezember 1991","__speaker__135 Kisch pflegte bei manchen Manuskripten von Artikeln zu sagen : hervorragend , aber langweilig !"
"49","1991-07-18","Gesprochene Sprache","Das Literarische Quartett vom 18. Juli 1991","__speaker__135 Aber gut , wir sind uns einig , dass die Qualität des Buches ganz hervorragend ist ."
"50","1991-05-06","Gesprochene Sprache","Das Literarische Quartett vom 6. Mai 1991","__speaker__135 Das ist zunächst einmal hervorragend , und das ist überhaupt nicht überlebt , ist gar nicht langweilig und auch nicht primitiv ."
"51","1990-10-01","Gesprochene Sprache","Das Literarische Quartett vom 1. Oktober 1990","__speaker__135 __speaker__135 Ich glaube , die Begeisterung , unsere Begeisterung - ich selber habe ja noch nichts gesagt , aber auch ich finde das Buch hervorragend - hat noch einen ganz anderen Grund , von dem bisher nicht die Rede war ."
"52","1990-05-14","Gesprochene Sprache","Das Literarische Quartett vom 14. Mai 1990","__speaker__135 Ich finde sie hervorragend , Frau Löffler findet sie recht gut , so groß ist der Unterschied nicht ."
"53","1989-05-08","Gesprochene Sprache","o.A. [Hans-Wolfgang Sternsdorff], ""Wir machen nicht aus Spaß Krawall"", in: Der Spiegel 08.05.1989, S. 115, 119-120 u. 115","__speaker__668 __speaker__668 Ich finde es absolut hervorragend , wenn Leute armen Leuten helfen ."
"54","1989-03-10","Gesprochene Sprache","Das Literarische Quartett vom 10. März 1989","__speaker__135 Die Darstellung sexueller Prozesse in diesem Buch ist alles in allem schon hervorragend , das ist eine große literarische , sprachliche , schriftstellerische Leistung , was sie da zeigt ."
"55","1988-12-16","Gesprochene Sprache","Das Literarische Quartett vom 16. Dezember 1988","__speaker__136 Zum Beispiel , dass Bücher wie Umberto Eco hervorragend übersetzt werden ."
"56","1988-12-16","Gesprochene Sprache","Das Literarische Quartett vom 16. Dezember 1988","__speaker__135 Und wenn Sie , Frau Löffler , sagen - __speaker__136 Ja , und dass der Wollschläger den Ulysses hervorragend übersetzt hat ."
"57","1988-09-30","Gesprochene Sprache","Das Literarische Quartett vom 30. September 1988","__speaker__135 Denn ich habe gegen das Buch einiges einzuwenden , aber in einer Hinsicht glaube ich sicher zu sein : Dieser Ransmayr ist ein ganz großes sprachliches Talent , stilistisch ist das hervorragend , und es ist überhaupt nicht manieriert , ob es manieristisch ist , ist eine andere Frage , aber Thomas Mann ist auch manieristisch ."
"58","1988-03-25","Gesprochene Sprache","Das Literarische Quartett vom 25. März 1988","__speaker__135 Entweder sind es Repräsentanten der Intelligenz wie der Richter Romnicki - die polnische Intelligenz hat sich summa summarum in dieser Zeit hervorragend verhalten , hat Juden geholfen - oder es sind Proletarier , politisch gebildete Proletarier wie dieser Sozialist , der Eisenbahner Filipek ."
"59","1988-03-25","Gesprochene Sprache","Das Literarische Quartett vom 25. März 1988","__speaker__135 Ich finde auch , dass die Sexualmotive ein bisschen gar zu sehr angehäuft sind in dem Buch. Es ist zu viel des Guten schon , dennoch ist es mit großer Virtuosität und Bravour erzählt und - was man mal betonen sollte - , soweit ich sehe , hervorragend übersetzt , auch der Szczypiorski- Roman ist gut übersetzt ."
"60","1988-03-25","Gesprochene Sprache","Das Literarische Quartett vom 25. März 1988","__speaker__138 __speaker__138 Ich finde ihn hervorragend , ja , ich finde ihn gut ."
"61","1961-08-18","Gesprochene Sprache","Ulbricht, Walter, Rundfunk- und Fernsehansprache zu den Maßnahmen am 13. August 1961 am 18.08.1961","__speaker__389 Sie haben die erfolgreiche Aktion vom 13. August hervorragend und diszipliniert , mit großem Kampfgeist und großartiger Moral durchgeführt ."
"62","1943-06-06","Gesprochene Sprache","o.A., Rechenschaftsbericht an Reichsminister Rosenberg in Kiew, 06.06.1943","__speaker__194 Es hat sich hervorragend bewährt die Einrichtung des Schlichter- und Schöffenwesens ."
"63","1940-07-19","Gesprochene Sprache","Hitler, Adolf, Die Schande von Compiègne ist für immer gelöscht, in: Max Domarus (Hg.), Hitlers Reden und Proklamationen 1932-1945, München 1965 [1940], S. 1540-1559","__speaker__284 . . Die Art ihres operativen Einsatzes im großen sowie ihre Anpassung an die taktischen Erfordernisse des Augenblicks waren hervorragend ."
"64","1938-09-03","Gesprochene Sprache","o.A., Großkundgebung auf der sechsten Reichstagung der Auslandsdeutschen in der Stuttgarter Stadthalle, 03.09.1938","__speaker__274 Sie hat die Kommandanten bei der Durchführung der Kriegsschiffbesuche im Zusammenwirken mit den Reichsvertretungen hervorragend unterstützt und damit wesentlich zu den erzielten Erfolgen beigetragen , die dann wieder ihrer Arbeit zugute kamen ."
"65","1937-12-22","Gesprochene Sprache","o.A., Staatsakt und Trauerparade in München für den verstorbenen General Ludendorff, 22.12.1937","__speaker__324 Wie ein Obelisk , auf den die Hauptstraßen eines Ortes zuführen , so steht in der Mitte der Kriegskunst gebieterisch hervorragend der feste Wille eines stolzen Geistes ."
"66","1936-07-30","Gesprochene Sprache","o.A., Olympische Sommerspiele in Berlin: Reportage vom Training im Schwimmstadion und vom Rudern, 30.07.1936","__speaker__0 Die Auslosung des heutigen Tages haben hervorragend die Deutschen Besetzungen festgestellt , wir können damit rechnen , dass fast alle unsere Kämpfer gut in die Zwischenläufe und sogar in die Endläufe kommen werden , denn in den Vorläufen sind sie noch nicht mit den Stärksten gepaart worden , nur unser Johnny Weiss , unser Springer , unsere größte Hoffnung Vom Dreimeter-Brett hat sehr stark zu kämpfen , denn er hat heute die Losnummer Eins gezogen und beim Springen bedeutet Losnummer Eins immer eine besondere Schwierigkeit ."
"67","1903-06-06","Gesprochene Sprache","Kaiser Wilhelm II, Das deutsche Volkslied, in: Johann Ernst (Hg.), Reden des Kaisers, München: Deutscher Taschenbuch-Verl. 1966 [06.06.1903], S. 108-111","__speaker__391 Sonst kann Ich nur sagen , daß wir zum Teil geradezu ganz hervorragendes Material gehört haben , auch abgesehen von den Vereinen , die auch unter Ihnen als hervorragend anerkannt sind , instrumental glockenartige Effekte !"
