"No.","Date","Genre","Bibl","Hit"
"11","1994-04-26","Gesprochene Sprache","Interview IS054A, Projekt ""Emigrantendeutsch in Israel"" von Anne Betten, Germanistik Univ. Salzburg, Ramat Chen, 1994","__speaker__681 , so schien es mir damals also zu seiner absolut neutralen Haltung zurückgekehrt und zu einem äh Blatt , das sich ausgezeichnet hat durch ausgezeichnetes Deutsch ."
"12","1994-03-31","Gesprochene Sprache","Das Literarische Quartett vom 31. März 1994","__speaker__135 Er hat einen ganz ausgezeichneten Artikel vorgestern publiziert gegen Ernst Nolte ."
"13","1993-12-12","Gesprochene Sprache","Das Literarische Quartett vom 12. Dezember 1993","__speaker__135 Ein Germanist , ein Fontane-Kenner , der an der Fontane-Ausgabe mitgearbeitet hat , ein ausgezeichneter Journalist und unter anderem jahrelang Kulturreferent von München , berühmt in der ganzen Umgebung von München ."
"14","1993-08-15","Gesprochene Sprache","Das Literarische Quartett vom 15. August 1993","__speaker__137 Das Buch ist , bis die beiden in Kuba ankommen , ein ausgezeichnetes Zeitgemälde , das Stimmungen an Universitäten , Freundesbeziehungen , Auseinandersetzung mit dem Elternhaus , mit der Vergangenheit blendend einfängt ."
"15","1993-05-13","Gesprochene Sprache","Das Literarische Quartett vom 13. Mai 1993","__speaker__136 __speaker__136 Doch , in dem Fall sollte man über die Übersetzung schon auch ein gutes Wort sagen , weil das eine ganz ausgezeichnete Übersetzung ist ."
"16","1993-04-12","Gesprochene Sprache","o.A., ""Wim Wenders ans Telefon!"", in: Der Spiegel 12.04.1993, S. 243-245","__speaker__433 Sie haben doch ausgezeichnete Kritiken bekommen für Ihre Auftritte in "" Begierde "" oder "" Merry Christmas , Mr. Lawrence "" . __speaker__502 Ich sage es noch mal : Wim Wenders ans Telefon !"
"17","1993-03-18","Gesprochene Sprache","Das Literarische Quartett vom 18. März 1993","__speaker__136 Der Susan Sontag kann man ihre Schönheit nicht vorwerfen , weil sie außerdem eine kluge Frau ist und eine ausgezeichnete Schriftstellerin ."
"18","1991-07-18","Gesprochene Sprache","Das Literarische Quartett vom 18. Juli 1991","__speaker__137 Und nach diesem Buch hat er einen ausgezeichneten Roman geschrieben , Das Versprechen , der diese Schlusspointe umdreht ."
"19","1991-05-06","Gesprochene Sprache","Das Literarische Quartett vom 6. Mai 1991","__speaker__147 Ich glaube , man könnte aus den Tagebüchern eine ganze Anthologie herausziehen , die demonstrieren könnte , dass er eigentlich ein ausgezeichneter Filmkritiker war ."
"20","1981-04-11","Gesprochene Sprache","Honecker, Erich, Bericht des ZK der SED an den X. Parteitag der SED am 11.04.1981","__speaker__399 Sie bieten zugleich den Friedenskräften ausgezeichnete Möglichkeiten , ihre Offensive zu verstärken ."
"21","1971-06-16","Gesprochene Sprache","Hoffmann, Heinz, Diskussionsbeitrag auf dem VIII. Parteitag der SED am 16.06.1971","__speaker__390 Die guten und ausgezeichneten Ergebnisse im Wettbewerb "" Salut 25 - jederzeit gefechtsbereit !"
"22","1950-03-09","Gesprochene Sprache","17. Sitzung des Nationalrates der Republik Österreich. VI. Gesetzgebungsperiode. Donnerstag, 9. März 1950","__speaker__690 Es ist ja wirklich so , wie gestern ein ausgezeichneter Redner , Abg. Böck - Greissau , in der Generaldebatte gesagt hat , daß ein Sparen beim Verwaltungsgerichtshof tatsächlich ein Sparen am falschen Platz wäre , hier , wo es sich um die Wahrung der Rechtmäßigkeit der Verwaltung in der höchsten Instanz handelt ."
"23","1943-07-30","Gesprochene Sprache","o.A., Kundgebung anlässlich des 6. Reichswettkampfes der Marine-HJ in Stralsund, 30.07.1943","__speaker__200 weitere Kommandos ) Sehr anständig , eine wirklich ausgezeichnete Mannschaft ."
"24","1943-07-30","Gesprochene Sprache","o.A., Kundgebung anlässlich des 6. Reichswettkampfes der Marine-HJ in Stralsund, 30.07.1943","__speaker__200 Es ist wirklich eine ausgezeichnete zusammengeschweißte Mannschaft in diesem Kutter ."
"25","1943-06-08","Gesprochene Sprache","o.A., Rundfunkvortrag: ""Der neue deutsche Panzer"", 08.06.1943","__speaker__194 Sie geben dem Panzerwagen bei verhältnismäßig geringem Raumbedarf und Verbrauch eine hohe Geschwindigkeit und in Verbindung mit dem jetzt verwendeten Speziallenkgetriebe eine ausgezeichnete Wendigkeit ."
"26","1943-06-06","Gesprochene Sprache","o.A., Rechenschaftsbericht an Reichsminister Rosenberg in Kiew, 06.06.1943","__speaker__194 Die Bekämpfung dieser zum Teil mit Artillerie ausgezeichneten Banden durch Polizei und Wehrmacht hat klar erwiesen , dass die Banden nach einheitlichen operativen Befehlen und Grundsätzen handeln , sie hat folgendes sogar aufgezeigt , dass die Großbanden zur Heranführung neuer Kräfte aus dem Osten zu operativen Entlastungsgroßangriffen übergehen , wenn einer Bande von deutschen Kräften her die Vernichtung droht ."
"27","1940-07-19","Gesprochene Sprache","Hitler, Adolf, Die Schande von Compiègne ist für immer gelöscht, in: Max Domarus (Hg.), Hitlers Reden und Proklamationen 1932-1945, München 1965 [1940], S. 1540-1559","__speaker__284 Die Ursache dafür liegt , abgesehen von der durchschnittlich hervorragenden Führung , in der ausgezeichneten taktischen Ausbildung des einzelnen Soldaten , der Verbände sowie des Zusammenwirkens der Waffen ."
"28","1939-06-25","Gesprochene Sprache","o.A., Gau-Appell des Gaues Ostpreußen der NSDAP im Schlosshof zu Königsberg, 25.06.1939","__speaker__210 Den genannten Kreisen und Ortsgruppen spreche ich für ihre ausgezeichneten Leistungen meinen besonderen Dank und beglückwünsche sie auf das herzlichste zu ihrem Erfolg ."
"29","1939-03-19","Gesprochene Sprache","o.A., Ansprache auf der Reichsarbeitstagung der Reichsrundfunkkammer in Marienbad, 19.03.1939","__speaker__219 Eine ausgezeichnete Situation für die sudetendeutsche Partei , denn es ist wieder eine Halbheit und wir erklären , dass wir erst dann Stellung nehmen können , wenn uns das Statut zur Gänze vorliegt ."
"30","1939-01-22","Gesprochene Sprache","o.A., Kundgebung in Prachatitz: Feierliche Eingliederung des Böhmerwaldgebietes in den Gau ""Bayerische Ostmark"" der NSDAP, 22.01.1939","__speaker__387 2. Es muss ein Schutz geschaffen werden , wo Menschen und Rohstoffabfluss durch Übergang vom Rohstofflieferanten zum Träger einer hochentwickelten Veredelungswirtschaft , das bedingt 3. Ausbau eines ausgezeichneten Straßenverkehrsnetzes , das wiederum Vorbedingung ist , für die Erschließung des ganzen Böhmerwaldgebietes für den Fremdenverkehr ."
"31","1938-05-24","Gesprochene Sprache","o.A., Ansprache zur Eröffiiung der Ausstellung ,,Entartete Musik"" im Düsseldorfer Kunstpalast (Vollständige Fassung), 24.05.1938","__speaker__211 Es ist , meine hochverehrten Gäste , weder der Wille des Präsidenten der Reichskulturkammer , des Reichsministers Dr. Goebbels , noch der Wunsch des Leiters der Abteilung Musik im Reichspropagandaministerium , Dr. Drewes , noch meine eigene Absicht , mit der von mir zusammen mit Generalmusikdirektor Paul Sixt und einem ausgezeichneten Ausstellungsfachmann , dem Leiter des deutschen Propagandaateliers , Kröll , Berlin , in Düsseldorf organisierten Ausstellung nun gar Attacken gegen einzelne Existenzen zu reiten oder gar deutschen Männern der Musik das Brotverdienen erschweren zu wollen ."
"32","1936-08-03","Gesprochene Sprache","o.A., Olympische Sommerspiele 1936 in Berlin, Wettbewerbe. Reportage vom 100 m-Endlauf der Männer, 03.08.1936","__speaker__200 Jesse Owens geht hier durch die Publikumsreihen hinauf , der Beifall für den schwarzen ausgezeichneten Athleten braust auf ."
"33","1931-09-21","Gesprochene Sprache","o.A., Reportage vom Fußball-Länderspiel Deutschland gegen Dänemark in Hannover, 21.09.1931","__speaker__310 Linksaußen wirft zu Halblinks , der gibt zurück , der kämpft , der kämpft mit Gramlich , mit Gramlich , der ein ausgezeichnetes Spiel geliefert hat bis jetzt , der sein erstes Spiel in der Nationalmannschaft zu einem vollen Erfolge gestaltet hat ."
"34","1931-09-21","Gesprochene Sprache","o.A., Reportage vom Fußball-Länderspiel Deutschland gegen Dänemark in Hannover, 21.09.1931","__speaker__310 Der Abschlag kommt zu Michael Rohde , der den Ball wieder nach links außen gibt , das ist eigenartig , dass die Dänen immer ihren Ernst Nielsen , ihren Linksaußen , ins Feuer schicken , der doch in Gramlich einen ausgezeichneten Läufer gegen sich hat und der deshalb nicht zur vollen Entfaltung seines vollen Könnens kommen kann ."
"35","1931-09-21","Gesprochene Sprache","o.A., Reportage vom Fußball-Länderspiel Deutschland gegen Dänemark in Hannover, 21.09.1931","__speaker__310 Michael Rohde ist ganz nach außen gegangen , gibt eine ganz ausgezeichnete Flanke zu Joergensen , der steht auf der Strafraumlinie , sein Schuß prallt von Schütz ab und Stupp gibt ihn nach vorne zum Sturm ."
