"No.","Date","Genre","Bibl","Hit"
"11","1999-10-29","Gesprochene Sprache","Das Literarische Quartett vom 29. Oktober 1999","__speaker__135 __speaker__135 Eins ist sicher , dass es sich um einen hervorragender Autor handelt ."
"12","1999-09-17","Gesprochene Sprache","56. Sitzung des 14. Bundestages","__speaker__116 . . Wer vor Ort mit den Praktikern der Arbeitsverwaltung spricht bei mir wird übrigens auch mit der Kreishandwerkerschaft kooperiert , . . . stellt fest , daß es dort hervorragende Ergebnisse gibt , Frau Lenke ."
"13","1999-09-17","Gesprochene Sprache","56. Sitzung des 14. Bundestages","__speaker__131 Das ist eine hervorragende Leistung , für die wir uns beim Kollegen Schwanitz bedanken müssen ."
"14","1999-07-02","Gesprochene Sprache","40. Sitzung des 14. Bundestages","__speaker__100 . . Wenn ein Amerikaner oder ein Engländer sagt : Der Paß ist ein hervorragendes Mittel zur Integration , dann nehme ich das ernst ."
"15","1999-06-18","Gesprochene Sprache","Das Literarische Quartett vom 18. Juni 1999","__speaker__135 In der deutschen Literatur , der deutschsprachigen Literatur der letzten hundert Jahre , spielen eine enorme Rolle glücklicherweise Mediziner , Ärzte , hervorragende Schriftsteller . . . Gottfried Benn , Alfred Döblin , __speaker__136 Schnitzler ."
"16","1999-06-18","Gesprochene Sprache","Das Literarische Quartett vom 18. Juni 1999","__speaker__136 Das , finde ich , macht er ganz glänzend , ebenso auch einmal eine , finde ich , hervorragende Geschichte im Kino ."
"17","1999-04-23","Gesprochene Sprache","Das Literarische Quartett vom 23. April 1999","__speaker__135 Ada ist ein hervorragender Roman , einer der bedeutendsten in seinem Gesamtwerk , aber ein etwas schwieriges Buch. Ein Buch wie Maschenka oder Pnin , auch Lolita ist viel leichter , leichter lesbar , leichter verständlich ."
"18","1998-12-11","Gesprochene Sprache","Das Literarische Quartett vom 11. Dezember 1998","__speaker__135 Also zunächst : Kundera ist ja ein Schriftsteller , der hervorragende Romane in seinem Leben geschrieben hat , und gerade , wenn es um Liebe und Sexualität geht , da war er schon ein Kenner , ein Meister , ohne Zweifel ."
"19","1998-11-10","Gesprochene Sprache","3. Sitzung des 14. Bundestages","__speaker__14 Die neuen Wege der Informationsvermittlung sind eine hervorragende Chance , die Gesellschaft zum Sprechen zu bringen ; aber sie bergen auch Gefahren ."
"20","1998-11-10","Gesprochene Sprache","3. Sitzung des 14. Bundestages","__speaker__15 Mich erinnert vieles , was ich von Ihrer Seite gehört habe , namentlich dieser hervorragende Beitrag vom Kollegen Glos , . . . aber auch das , was ich heute vom Kollegen Schäuble gehört habe , sehr stark an das Jahr 1983 . Da kann ich Ihnen nur sagen : Das wird lange dauern , wenn Sie Oppositionspolitik so weitermachen , wenn Sie meinen , der Wahlkampf sei noch nicht zu Ende ."
"21","1998-11-10","Gesprochene Sprache","3. Sitzung des 14. Bundestages","__speaker__36 Die Zwischenbilanz der bisherigen Diskussion ist klar : Deutschland hat die Abwahl eines international anerkannten Staatsmannes und eines hervorragenden Bundeskanzlers , eines exzellenten Außenministers und eines anerkannten Finanzministers nicht verdient ."
"22","1998-10-30","Gesprochene Sprache","Das Literarische Quartett vom 30. Oktober 1998","__speaker__135 Aber ich weiß etwas anderes : Dass wir eine neue Autorin bekommen haben und eine hervorragende Autorin ."
"23","1998-10-30","Gesprochene Sprache","Das Literarische Quartett vom 30. Oktober 1998","__speaker__135 Ich halte es für ein ganz hervorragendes , wichtiges Werk , diese Briefe ."
"24","1998-10-30","Gesprochene Sprache","Das Literarische Quartett vom 30. Oktober 1998","__speaker__135 Also , der Briefwechsel zeigt a ) die Gestalt Fontanes deutlicher , als wir sie bisher sehen konnten , viel , viel deutlicher , ein hervorragendes Porträt Fontanes ."
"25","1997-12-11","Gesprochene Sprache","Das Literarische Quartett vom 11. Dezember 1997","__speaker__135 Dieses Buch , über das wir hier im Literarischen Quartett gesprochen haben , ein hervorragendes Buch , das natürlich - um Gottes willen , das ist kein Vorwurf - lebt , weil es ein unerhört wichtiges Thema auf neue Weise zeigt , große Teile aus der Perspektive des Kindes , ein fabelhaftes Buch mit einem Welterfolg ."
"26","1997-11-17","Gesprochene Sprache","o.A., ""Neue Startbahn"", in: Der Spiegel 17.11.1997, S. 126-128","__speaker__511 Basierend auf Einzelfällen kann man die insgesamt hervorragende Leistung unserer Mitarbeiter nicht abqualifizieren ."
"27","1997-06-13","Gesprochene Sprache","Das Literarische Quartett vom 13. Juni 1997","__speaker__137 Da es keine gesammelten Werke von ihm gibt , hatte ich da eine leise Irritation und dachte , will man warten und will man die Zeit des Wartens mit diesen wirklich hervorragenden Reportagen füllen , aber es sind keine Texte , die wir neu entdecken können ?"
"28","1997-06-13","Gesprochene Sprache","Das Literarische Quartett vom 13. Juni 1997","__speaker__135 Er ist ein ganz hervorragender Sprachkünstler , und ich glaube irgendwie , der Teufel reitet mich , einen Namen ins Gespräch zu bringen von einem anderen österreichischen Autor ganz anderer Art , er ist nicht ein solcher , und vielleicht doch ein klein wenig ein Nachfolger von Thomas Bernhard !"
"29","1996-12-15","Gesprochene Sprache","Das Literarische Quartett vom 15. Dezember 1996","__speaker__135 Auch dieses Buch können wir beide unterschiedlich sehen und uns einigen , es ist hervorragende europäische Literatur dieser Jahre ."
"30","1996-11-11","Gesprochene Sprache","o.A., ""Harmonie geht über alles"", in: Der Spiegel 11.11.1996, S. 125 u. 128-129","__speaker__510 Allerdings habe ich einen hervorragenden Assistenten ."
"31","1996-08-16","Gesprochene Sprache","Das Literarische Quartett vom 16. August 1996","__speaker__135 __speaker__135 Dieser Realismus ist doch nur deshalb so unerhört wichtig , weil hier ein hervorragender Sprachkünstler operiert , __speaker__137 Ja , auch der Übersetzer ist gut ."
"32","1996-08-16","Gesprochene Sprache","Das Literarische Quartett vom 16. August 1996","__speaker__137 __speaker__137 Eine hervorragende Übersetzung ."
"33","1996-08-16","Gesprochene Sprache","Das Literarische Quartett vom 16. August 1996","__speaker__137 __speaker__137 Ich meine , ein hervorragendes deutsches Buch , vielleicht ist das Original - __speaker__135 . . In deutscher Sprache klingt das grandios ."
"34","1996-08-16","Gesprochene Sprache","Das Literarische Quartett vom 16. August 1996","__speaker__135 Wir sind uns darüber im Klaren , beide sind Autoren hohen Ranges , haben hervorragende Bücher geschrieben , und Radetzkymarsch ist ein Österreich-Buch wie Strudelhofstiege ."
"35","1996-02-22","Gesprochene Sprache","Das Literarische Quartett vom 22. Februar 1996","__speaker__135 . . Wir haben Peter Glotz eingeladen , denn Peter Glotz , Bundestagsabgeordneter der SPD und Professor für Medienforschung oder jedenfalls für Medien an der Universität München , der gleichzeitig ein hervorragender Literaturkenner ist , hat eine größere Anzahl literarkritischer Arbeiten in den letzten Jahren publiziert , vor allem in der Woche ."
"36","1996-02-22","Gesprochene Sprache","Das Literarische Quartett vom 22. Februar 1996","__speaker__135 Aus einem einzigen Grund : Weil wir meinen , dass die Zuschauer einen Anspruch darauf haben zu erfahren , was das neue Buch eines so bedeutenden und hervorragenden Schriftstellers wie John Updike , was es taugt und wie es ausschaut ."
"37","1994-08-25","Gesprochene Sprache","Das Literarische Quartett vom 25. August 1994","__speaker__137 Vor allen Dingen , da wir in Deutschland sehr viele Dichter haben , die sich dauernd bemühen , Unterhaltung zu machen , und ihnen das trotz ihres hervorragenden Stils oft nicht gelingt , ist dies von Klaus Modick ein sehr beherzigenswerter und gelungener Versuch , trotz aller Schwächen , die wir Ihnen sofort zugeben ."
"38","1994-04-25","Gesprochene Sprache","Interview IS043A, Projekt ""Emigrantendeutsch in Israel"" von Anne Betten, Germanistik Univ. Salzburg, Jerusalem, 1994","[...]__speaker__677Alsoindem,dasistnureineIllustration,aberderähderHauptlehrerfürmich,vondemichsehrvielähprofitierthabe,warRichardKöbner,ProfessorRichardKöbner,derähModerneGeschichtehierunterrichteteundderOrdinariusfürGeschichtewarundähmittelalterleGeschichte,MittelalterlicheGeschichtesowohljüdischewieallgemeinewarProfessorYitzhakBaer,derauchausDeutschlandstammte,einhervorragenderHistoriker,einschrecklichlangweiligerDozent,abereinglänzenderHistorikerunddannähjüdischeSoziologiewarArthurRuppin,ähderähseineungeheurenVerdienstehatumdenAufbaudesLandesundauchähalsSoziologe,abereinschlechterLehrerwarunddersehrschlechtIwritkonnte. [...]"
"39","1994-04-25","Gesprochene Sprache","Interview IS043A, Projekt ""Emigrantendeutsch in Israel"" von Anne Betten, Germanistik Univ. Salzburg, Jerusalem, 1994","[...]__speaker__677IchhattezweigroßartigeLehrer,beidenatürlichJekkes,Dr.GeorgHerlitz,daswarderLeiterdeszionistischenArchivs,derschoninDeutschlandderLeiterdesArchivswar,bevoresnachJerusalemkam,undDr.AlexBein,derBiographvonHerzl,derausdemähReichsarchivkaminBerlinunddreiunddreißigdortinPensiongehenmußteoderausscheidenmußte,nichtPension,ausscheidenmußte,undähderähwirklichaucheinglän,vielleichtgradevorallemer,derhervorragendeArchivarwar,undähbeidenbeidenlernteicheigentlichähhabichdieAnleitung,waszulesen,wiezulesen,umindasFachhineinzukommen,undähdasModernstewardamalsähähFotografdieMikrofotografiefürArchivare. [...]"
"40","1994-03-31","Gesprochene Sprache","Das Literarische Quartett vom 31. März 1994","__speaker__135 Er hat hervorragende Hörspiele geschrieben , das sind lyrische , poetische Hörspiele ."
"41","1994-03-31","Gesprochene Sprache","Das Literarische Quartett vom 31. März 1994","__speaker__135 Es hat mal ein polnischer Kritiker , den kein Mensch in Deutschland kennt , ein hervorragender Mann namens Sandauer , der hat mal geschrieben : Dostojewski sei der einzige große Schriftsteller , bei dem man den Eindruck hat während der Lektüre der großen Romane , dass er die Macht verliert ."
"42","1994-02-24","Gesprochene Sprache","Das Literarische Quartett vom 24. Februar 1994","__speaker__135 __speaker__135 Und da erreicht er das Niveau eines hervorragenden Erzählers , wo er die Figur des Vaters zeigt ."
"43","1993-12-13","Gesprochene Sprache","o.A., ""ICH LIEBE DAS ABENTEUER"", in: Der Spiegel 13.12.1993, S. 206-208","__speaker__563 Er bewegt sich gut , hat eine phantastische einhändige Rückhand , einen hervorragenden Aufschlag und einen guten Volley ."
"44","1993-11-14","Gesprochene Sprache","Interview IS069A, Projekt ""Emigrantendeutsch in Israel"" von Anne Betten, Germanistik Univ. Salzburg, Jerusalem, 1993","[...]__speaker__682__speaker__682Nein,inininähvonderpraktischenHistadruth-Arbeit,±istauchnichtsehrerfolgreichgewesen,aberaußerdemhabichdanninderZeitBeziehungenähhabensichBeziehungenentwickeltmitderähArbeiterinnenbewegung,undichbegannhabangefangen,alsodortauchalsoaktivzusein,undähüberdiebinichdannzueinerdazugekommen,esdaunterdenhervorragendenähFührerndieserBewegungähweilman,ichweißnicht,vondemähdessenNamenistauchinDeutschlandschonglaubichheuteetwasbekanntistdurchdiedasBuchvondemProfessorAnitaSchapiraundBerlKaznelson,derhierimJahre41einähbesonderesSeminarähgemachthat,dasähinäähRochowotstattgefundenhat,indemerversuchthat,eineSchichtvonkommendenFührernderBewegungähmitallenmöglichenallgemeinenProblemenundspeziellenProblemenzukonfrontieren. [...]"
"45","1993-08-15","Gesprochene Sprache","Das Literarische Quartett vom 15. August 1993","__speaker__135 Aber innerhalb dieses Romans , zumal in dem ersten Teil , wo die Freundschaft der beiden beschrieben wird , der beiden Männer , gibt es hervorragende Episoden ."
"46","1993-08-15","Gesprochene Sprache","Das Literarische Quartett vom 15. August 1993","__speaker__191 Verglichen damit , ist das doch ein entschieden hervorragendes Buch. __speaker__135 Vollkommen !"
"47","1993-01-14","Gesprochene Sprache","Das Literarische Quartett vom 14. Januar 1993","__speaker__135 Also , die in Stockholm lieben die nicht so hervorragende Ware , aber wir wollen hier nicht über die Stockholmer Akademie reden ."
"48","1992-08-13","Gesprochene Sprache","Das Literarische Quartett vom 13. August 1992","__speaker__135 Herr Schmidt-Dengler ist Professor für Neuere deutsche Literatur an der Universität Wien und vor allem ein hervorragender Kenner der österreichischen Literatur ."
"49","1992-08-13","Gesprochene Sprache","Das Literarische Quartett vom 13. August 1992","__speaker__135 Ganz allgemein , wir dürfen eins nicht vergessen : Jurek Becker ist ein hervorragender Schriftsteller , und ich halte jeden für einen hervorragenden Schriftsteller , der ein hervorragendes Buch geschrieben hat ."
"50","1992-08-13","Gesprochene Sprache","Das Literarische Quartett vom 13. August 1992","__speaker__135 Ganz allgemein , wir dürfen eins nicht vergessen : Jurek Becker ist ein hervorragender Schriftsteller , und ich halte jeden für einen hervorragenden Schriftsteller , der ein hervorragendes Buch geschrieben hat ."
"51","1992-08-13","Gesprochene Sprache","Das Literarische Quartett vom 13. August 1992","__speaker__135 Ganz allgemein , wir dürfen eins nicht vergessen : Jurek Becker ist ein hervorragender Schriftsteller , und ich halte jeden für einen hervorragenden Schriftsteller , der ein hervorragendes Buch geschrieben hat ."
"52","1992-03-05","Gesprochene Sprache","Das Literarische Quartett vom 5. März 1992","__speaker__135 Werner Fuld ist seines Zeichens Literaturkritiker und ein hervorragender obendrein ."
"53","1991-12-09","Gesprochene Sprache","Das Literarische Quartett vom 9. Dezember 1991","__speaker__135 Das ist gar keine Dummheit , er wollte damit sagen : hervorragende Informationen , hervorragendes Thema - leider etwas langweilig dargestellt ."
"54","1991-12-09","Gesprochene Sprache","Das Literarische Quartett vom 9. Dezember 1991","__speaker__135 Das ist gar keine Dummheit , er wollte damit sagen : hervorragende Informationen , hervorragendes Thema - leider etwas langweilig dargestellt ."
"55","1991-12-09","Gesprochene Sprache","Das Literarische Quartett vom 9. Dezember 1991","__speaker__135 Er ist wirklich ein hervorragender Mann. Der Roman Melinda und Dragoman ist ein Roman , jedes dicke Buch in Deutschland wird ja meist als Roman bezeichnet ."
"56","1991-11-11","Gesprochene Sprache","o.A., ""In der Höhle des Löwen"", in: Der Spiegel 11.11.1991, S. 279, 282, 285 u. 285","__speaker__465 Das ist so eine Zwiespältigkeit hier : auf der einen Seite eine Unmenge hervorragender Profis , auf der anderen Seite diese Goldrausch-Atmosphäre , wo Vereinbarungen von gestern heute das Papier nicht mehr wert sind ."
"57","1991-07-22","Gesprochene Sprache","o.A., ""Was ist eine Superrasse?"", in: Der Spiegel 22.07.1991, S. 112-114","__speaker__494 Das gilt auch für den erblich bedingten Alkoholismus , zu dessen Erforschung die Skandinavier hervorragende Untersuchungen beisteuern können ."
"58","1991-07-18","Gesprochene Sprache","Das Literarische Quartett vom 18. Juli 1991","__speaker__135 Das sind essayistische , grandiose , hervorragende Darstellungen bei Jean Améry und bei Primo Levi ."
"59","1991-05-06","Gesprochene Sprache","Das Literarische Quartett vom 6. Mai 1991","__speaker__135 Ich glaube nur , um das Thema Delius abzuschließen : Es ist ein Buch , das mit großer Intensität geschrieben ist und das sprachlich ganz hervorragende Passagen enthält ."
"60","1991-02-18","Gesprochene Sprache","Das Literarische Quartett vom 18. Februar 1991","__speaker__135 Nein , es ist ein wirklich hervorragendes Buch. Und ich meine , wenn einer nicht als Romancier über diese ungeheure schriftstellerische Kraft verfügt , die nötig ist , um dieses Thema darzustellen - obwohl ich ja gesagt habe , Jurek Becker , Jakob der Lügner , ist ja kein Romancier , das ist ja eher ein Jahrhundert-Romancier , und er hat es auf seine Weise geschafft - , dann ist der Bericht oder die essayistische Darstellung , die wir auch von Jean Améry bekommen haben , doch die angemessenere ."
"61","1990-12-31","Gesprochene Sprache","o.A., ""Solange die Knochen halten"", in: Der Spiegel 31.12.1990, S. 132-135","__speaker__433 __speaker__433 Dann war Ihr hervorragender Saisonauftakt eher Zufall ?"
"62","1990-12-10","Gesprochene Sprache","Das Literarische Quartett vom 10. Dezember 1990","__speaker__135 Aber es ist das Buch eines hervorragenden , sehr ernsten Schriftstellers ."
"63","1990-07-09","Gesprochene Sprache","o.A., ""Drüben liegen die Dinge anders"", in: Der Spiegel 09.07.1990, S. 29-31","__speaker__518 Ich habe die 6 , 3 Prozent als ein hervorragendes Abschneiden empfunden ."
"64","1990-05-14","Gesprochene Sprache","Das Literarische Quartett vom 14. Mai 1990","__speaker__137 __speaker__137 Das weite Land ist eine - __speaker__136 Das weite Land , Luc Bondy , war eine hervorragende Aufführung ."
"65","1989-10-12","Gesprochene Sprache","Das Literarische Quartett vom 12. Oktober 1989","__speaker__135 __speaker__135 Sie sagen , dass die Distanz durch hervorragende Ironie erreicht wird ."
"66","1989-07-10","Gesprochene Sprache","o.A., ""Mercedes braucht eine Menge Courage"", in: Der Spiegel 10.07.1989, S. 152-154","__speaker__500 Teamchef Ron Dennis hat hervorragende Arbeit geleistet ."
"67","1989-05-08","Gesprochene Sprache","o.A. [Hans-Wolfgang Sternsdorff], ""Wir machen nicht aus Spaß Krawall"", in: Der Spiegel 08.05.1989, S. 115, 119-120 u. 115","__speaker__667 __speaker__667 Daß da ein Kaufhaus geplündert wird , finde ich eine hervorragende Aktion ."
"68","1988-12-16","Gesprochene Sprache","Das Literarische Quartett vom 16. Dezember 1988","__speaker__138 Und der Verleger , der nun ein hervorragendes Werk eines Autors zum Anlass nimmt , den anderen Autor in seinen Verlag zu holen , soll der sofort mit der scharfen Hand - hier würde es sofort heißen , unserer Zeit , der Zensur - mit irgendwelchen Gründen __speaker__137 Na , das wäre nicht einmal - __speaker__138 eingreifen ?"
"69","1988-03-25","Gesprochene Sprache","Das Literarische Quartett vom 25. März 1988","__speaker__135 Damals haben - und das ist das Interessante - Schriftsteller , hervorragende Schriftsteller auch wie Hans Magnus Enzensberger , verlangt , dass man aufhört , diese Belletristik zu machen , heute sei für die Literatur nur noch wichtig , Kommentare , Leitartikel , Berichte , Reportagen zu schreiben ."
"70","1988-03-07","Gesprochene Sprache","o.A., ""Der Faun und sein Wunschtraum"", in: Der Spiegel 07.03.1988, S. 216, 218, 220 u. 222","__speaker__621 Erstens ist sie eine hervorragende Schauspielerin und fast die einzige Partnerin , die ich in diesem Teil meines Berufes gehabt habe ."
"71","1980-01-07","Gesprochene Sprache","","__speaker__557 __speaker__557 Auf die Opfer kommt es doch nicht an Über den Genossen Stalin haben wir vor kurzem in der "" Prawda "" und im "" Kommunist "" erst wieder gelesen , daß er zwar einzelne Fehler gemacht habe , aber doch ein hervorragender Staatsmann gewesen sei ."
"72","1976-06-01","Gesprochene Sprache","Ullmann, Bettina, Diskussionsbeitrag auf dem X. Parlament der FDJ am 01.06.1976","__speaker__418 Schließlich wurde auch bei uns zu Hause über die hervorragenden Leistungen der Leipziger Bauarbeiter diskutiert ."
"73","1976-05-20","Gesprochene Sprache","Honecker, Margot, Diskussionsbeitrag auf dem IX. Parteitag der SED am 20.05.1976","__speaker__419 Das ist der Heroismus der Arbeiterklasse , das sind die hervorragenden Leistungen unserer Genossenschaftsbauern , unserer Wissenschaftler und aller Werktätigen , die den materiellen und kulturellen Reichtum der Gesellschaft mehren ."
"74","1971-06-16","Gesprochene Sprache","Hoffmann, Heinz, Diskussionsbeitrag auf dem VIII. Parteitag der SED am 16.06.1971","__speaker__390 , die Tatsache , daÃ Ÿ ganze VerbÃnde - und zwar aus allen TeilstreitkrÃften - heute mit hervorragenden Resultaten der politischen und Gefechtsausbildung aufwarten kÃ ¶ nnen , daÃ Ÿ zum AbschluÃ Ÿ des ersten Ausbildungshalbjahres 6000 militÃrische Kollektive mit dem Bestentitel ausgezeichnet wurden - diese und viele andere Tatsachen zeugen von den gestiegenen FÃ ¼ hrungsqualitÃten unserer Kommandeure , unserer Offiziere der StÃbe und Politorgane , sie zeugen von der gewachsenen Kraft unserer Partei- und FDJ-Organisationen , von den FÃhigkeiten und dem Einsatzwillen unserer Unteroffiziere und Soldaten ."
"75","1963-01-19","Gesprochene Sprache","Schumann, Horst, Diskussionsbeitrag auf dem VI. Parteitag der SED am 19.01.1963","__speaker__417 Sie verkörpern nicht nur das Neue in unserer jungen Generation , das in hervorragenden Taten für den Aufbau des Sozialismus zum Ausdruck kommt ; sie sind zugleich Vorbilder und Ansporn für ihre Altersgenossen , genießen eine hohe Achtung und bringen am deutlichsten die Züge des neuen , sozialistischen Menschen zum Ausdruck ."
"76","1955-10-28","Gesprochene Sprache","81. Sitzung des Nationalrates der Republik Österreich. VII. Gesetzgebungsperiode. Freitag, 28. Oktober 1955","__speaker__693 Ein wesentlicher Teil der gigantischen Produktion der westdeutschen Bundesrepublik , ja selbst des neuen Industriepotentials Schwedens , geht auf die hervorragenden Leistungen dieser Volksdeutschen zurück ."
"77","1955-01-05","Gesprochene Sprache","Tiburtius, Joachim, West-Künstler im Osten, 05.01.1955","__speaker__412 Und der Intendant handelt vollkommen in unserem Sinne , wenn er zwei hervorragende Künstler , die nun leider sich aus den verschiedensten Gründen zum Osten hingezogen fühlen , jetzt , wenn auch mit Bedauern , aber doch gehen läßt ."
"78","1950-03-09","Gesprochene Sprache","17. Sitzung des Nationalrates der Republik Österreich. VI. Gesetzgebungsperiode. Donnerstag, 9. März 1950","__speaker__709 Wenn es bezüglich des Österreichfilms zunächst vielleicht Skeptiker geben mag , so dürfen wir hier auf das Österreichbuch --- gewissermaßen der ältere Bruder des Österreichfilmes --- hinweisen , das , amtlicher Anregung entsprossen , von der Staatsdruckerei herausgebracht wurde und nicht nur zu einem hervorragenden Bucherfolg wurde , sondern vor allem seinem Zweck , Werbung für Österreich , meisterhaft gerecht wird ."
"79","1950-03-09","Gesprochene Sprache","17. Sitzung des Nationalrates der Republik Österreich. VI. Gesetzgebungsperiode. Donnerstag, 9. März 1950","__speaker__725 Das österreichische bürgerliche Gesetzbuch vom Jahre 1811 , wohl eines der besten Bücher , das jemals in diesem Lande geschrieben wurde und erschienen ist , ist ein Buch , das vom Standpunkt der Frau und vom dem Standpunkt , daß die Frau vermögensund familienrechtlich der schwächere Teil ist , ausgeht und daher die Rechte der Frau in hervorragender Weise vertritt ."
"80","1947-12-15","Gesprochene Sprache","69. Sitzung des Nationalrates der Republik Österreich. V. Gesetzgebungsperiode.  Montag, 15. Dezember 1947","__speaker__749 Österreich war bis zum Jahre 1938 ein vorbildlicher Sozialstaat mit einer vorbildlichen Sozialgesetzgebung und hervorragenden sozialen Einrichtungen ."
"81","1947-12-15","Gesprochene Sprache","69. Sitzung des Nationalrates der Republik Österreich. V. Gesetzgebungsperiode.  Montag, 15. Dezember 1947","__speaker__749 Wir haben ein hervorragendes Betriebsrätegesetz geschaffen , ein Arbeitsinspektionsgesetz , ein Jugendurlaubsgesetz , das den Vierwochenurlaub für die Jugend sichert ."
"82","1947-12-15","Gesprochene Sprache","69. Sitzung des Nationalrates der Republik Österreich. V. Gesetzgebungsperiode.  Montag, 15. Dezember 1947","__speaker__749 So vor allem das Bundesgesetz vom 26. Februar 1947 über die Regelung von Arbeits- und Lohnbedingungen durch Kollektiverträge und Arbeitsordnungen , das Gesetz vom 28. März 1947 über die Errichtung von Betriebsvertretungen , das Betriebsrätegesetz , womit in beiden Fällen in hervorragender Weise den Interessen der Arbeiter und Angestellten gedient wird ."
"83","1944-08-15","Gesprochene Sprache","o.A., Frontbericht von der Ostfront, 15.08.1944","__speaker__334 4 : 17 unverständlich ) und sagte : Ein hervorragendes Regiment ."
"84","1944-08-15","Gesprochene Sprache","o.A., Frontbericht von der Ostfront, 15.08.1944","__speaker__334 Und dabei hört man , wo sie immer auch liegen , in ihrer Erzählung immer den Bericht von Urteilen ihres Generals : "" Ein hervorragendes Regiment !"
"85","1943-06-08","Gesprochene Sprache","o.A., Rundfunkvortrag: ""Der neue deutsche Panzer"", 08.06.1943","__speaker__194 Auch der neue deutsche Panzer , Tiger , dessen hervorragende Kampfbewährung sich in letzter Zeit immer wieder erwiesen hat und der einen vorläufigen Entwicklungsabschnitt bedeutet , ist nach diesen Grundsätzen konstruiert worden ."
"86","1941-12-17","Gesprochene Sprache","o.A., Tagung der Südosteuropa-Gesellschaft in Prag, 17.12.1941","__speaker__345 Als Teil des Reiches wird auch hier das Protektorat aufgrund seiner hervorragenden Lage und auch aufgrund der Voraussetzungen seiner Wirtschaft diese Erkenntnis verstehen und nach den Weisungen der Führung des Reiches an der Erschließung dieses Ostens mitarbeiten ."
"87","1941-05-10","Gesprochene Sprache","o.A., Gespräch mit Karl Fiehler am Vorabend einer kommunalpolitischen Großtagung in Linz, 10.05.1941","__speaker__312 Es ist mir daher als Leiter der deutschen Kommunalpolitik ein Bedürfnis allen den während der bisherigen Kriegszeit ehrenamtlich und hauptamtlich im gemeindlichen Dienst eingesetzt gewesenen Beamten , Angestellten und Arbeitern für diese hervorragenden Leistungen zu danken ."
"88","1940-11-18","Gesprochene Sprache","o.A., Interviews der SS-Kriegsberichterkompanie ""Sondereinsatz Spanien"", 18.11.1940","__speaker__199 Es ist kein Zufall , dass Spanien heute wieder , wie dort in den hohen Zeiten des Kaiserreichs , eine hervorragende Rolle in Europa spielen kann ."
